,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
41804,37.0,4,361951.0,9,13.0,4,12,1,2,1,0.0,0.0,48.0,0,1
41805,21.0,7,311311.0,11,9.0,4,3,3,4,1,0.0,0.0,12.0,39,1
41806,48.0,4,186299.0,9,13.0,2,4,0,4,1,0.0,0.0,40.0,39,0
41807,36.0,4,168055.0,9,13.0,2,4,0,4,1,5178.0,0.0,40.0,39,0
41808,23.0,4,305423.0,9,13.0,4,6,3,4,1,0.0,0.0,40.0,39,1
41809,49.0,4,393715.0,9,13.0,2,4,0,4,1,15024.0,0.0,50.0,39,0
41810,29.0,4,36440.0,9,13.0,4,1,1,4,0,0.0,0.0,40.0,39,1
41811,34.0,6,106761.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,1
41812,72.0,0,235014.0,8,11.0,6,0,1,4,0,0.0,2465.0,40.0,39,1
41813,29.0,2,249932.0,1,7.0,4,6,3,2,1,0.0,0.0,40.0,39,1
41814,45.0,4,382242.0,9,13.0,4,1,4,4,0,0.0,0.0,30.0,0,1
41815,29.0,4,213152.0,1,7.0,0,3,1,4,1,0.0,0.0,52.0,39,1
41816,37.0,7,26898.0,7,12.0,4,1,1,4,0,0.0,0.0,40.0,39,1
41817,42.0,4,435356.0,7,12.0,2,4,0,4,1,0.0,0.0,44.0,39,0
41818,70.0,0,103963.0,11,9.0,6,0,1,4,1,0.0,0.0,6.0,39,1
41819,43.0,4,185860.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,39,0
41820,63.0,4,188999.0,11,9.0,2,3,0,4,1,0.0,0.0,48.0,39,1
41821,64.0,6,108654.0,15,10.0,2,4,0,4,1,0.0,1421.0,35.0,39,1
41822,38.0,4,54953.0,9,13.0,2,4,0,4,1,0.0,0.0,60.0,39,1
41823,24.0,4,130620.0,15,10.0,4,1,2,1,0,0.0,0.0,40.0,0,1
41824,29.0,4,273884.0,11,9.0,3,14,3,4,1,0.0,0.0,30.0,39,1
41825,30.0,4,392518.0,7,12.0,3,12,1,2,0,0.0,0.0,40.0,39,1
41826,66.0,6,198766.0,11,9.0,6,12,1,4,1,0.0,0.0,40.0,39,1
41827,25.0,4,66935.0,9,13.0,4,4,3,4,1,0.0,0.0,40.0,39,1
41828,39.0,1,135500.0,11,9.0,2,1,0,4,1,0.0,0.0,40.0,39,0
41829,22.0,2,111697.0,9,13.0,4,1,3,4,0,0.0,0.0,30.0,39,1
41830,31.0,4,141288.0,15,10.0,4,1,1,4,0,0.0,0.0,40.0,39,1
41831,29.0,4,296450.0,5,4.0,4,3,1,4,1,0.0,0.0,40.0,39,1
41832,52.0,4,94448.0,8,11.0,2,10,0,4,1,0.0,0.0,40.0,39,1
41833,51.0,6,138200.0,7,12.0,4,5,3,4,0,0.0,0.0,40.0,39,1
41834,40.0,4,217826.0,11,9.0,2,7,0,2,1,0.0,0.0,40.0,14,1
41835,57.0,0,182836.0,15,10.0,2,0,5,4,0,3103.0,0.0,40.0,39,0
41836,64.0,6,46366.0,15,10.0,6,4,1,4,0,0.0,0.0,60.0,39,1
41837,31.0,4,168275.0,11,9.0,0,8,1,4,0,0.0,0.0,28.0,39,1
41838,74.0,2,214514.0,5,4.0,2,11,0,4,1,0.0,0.0,40.0,39,1
41839,43.0,7,107439.0,15,10.0,4,8,1,2,0,0.0,0.0,30.0,39,1
41840,80.0,5,164909.0,12,14.0,2,4,0,4,1,99999.0,0.0,54.0,39,0
41841,28.0,1,329426.0,9,13.0,4,4,1,4,1,0.0,0.0,50.0,39,0
41842,77.0,2,181974.0,5,4.0,6,1,1,4,0,0.0,0.0,40.0,39,1
41843,68.0,4,176468.0,11,9.0,0,9,4,2,0,0.0,0.0,24.0,39,1
41844,51.0,7,187686.0,11,9.0,0,1,1,4,0,0.0,0.0,38.0,39,1
41845,21.0,4,229769.0,11,9.0,4,1,3,4,0,0.0,0.0,40.0,26,1
41846,43.0,4,45975.0,2,8.0,2,12,0,4,1,0.0,0.0,40.0,22,1
41847,42.0,4,187702.0,11,9.0,0,8,1,4,1,0.0,0.0,40.0,39,1
41848,48.0,4,102585.0,12,14.0,0,4,4,4,0,0.0,0.0,40.0,39,1
41849,30.0,4,327112.0,1,7.0,5,12,1,4,1,0.0,0.0,40.0,39,1
41850,34.0,0,167558.0,5,4.0,2,0,5,4,0,0.0,0.0,40.0,26,1
41851,32.0,4,296538.0,11,9.0,2,7,0,4,1,0.0,0.0,42.0,39,1
41852,56.0,4,169560.0,11,9.0,4,12,3,4,1,0.0,0.0,40.0,39,1
41853,50.0,4,185283.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,1
41854,40.0,4,224793.0,11,9.0,4,14,3,2,1,0.0,1719.0,40.0,39,1
41855,23.0,1,478457.0,1,7.0,4,1,4,2,0,0.0,0.0,40.0,39,1
41856,54.0,4,104413.0,15,10.0,5,13,2,2,0,4101.0,0.0,40.0,39,1
41857,28.0,6,175710.0,11,9.0,4,12,3,4,0,0.0,0.0,40.0,0,1
41858,34.0,4,85632.0,15,10.0,2,1,5,4,0,0.0,0.0,40.0,39,0
41859,48.0,4,102359.0,10,16.0,2,10,0,4,1,0.0,0.0,60.0,39,0
41860,56.0,2,237546.0,15,10.0,2,4,0,4,1,0.0,0.0,99.0,39,1
41861,31.0,4,96245.0,11,9.0,2,6,0,4,1,0.0,0.0,42.0,39,1
41862,42.0,4,91453.0,9,13.0,0,12,4,4,0,0.0,0.0,50.0,39,1
41863,36.0,4,131039.0,11,9.0,4,1,1,1,0,0.0,0.0,35.0,38,1
41864,52.0,4,106176.0,9,13.0,0,1,4,4,1,0.0,3770.0,40.0,39,1
41865,55.0,4,329797.0,0,6.0,2,3,0,4,1,0.0,0.0,40.0,39,1
41866,25.0,4,153932.0,1,7.0,2,3,3,4,1,2580.0,0.0,30.0,39,1
41867,35.0,7,52738.0,11,9.0,4,8,2,4,1,0.0,0.0,40.0,39,1
41868,51.0,4,25932.0,8,11.0,2,14,0,4,1,0.0,0.0,99.0,39,0
41869,19.0,4,78374.0,15,10.0,4,1,4,1,0,0.0,0.0,40.0,39,1
41870,59.0,4,653215.0,1,7.0,6,14,4,4,0,0.0,0.0,40.0,39,1
41871,19.0,4,318061.0,15,10.0,4,7,1,4,0,0.0,0.0,80.0,39,1
41872,46.0,7,260782.0,12,14.0,4,10,1,4,0,0.0,0.0,40.0,39,1
41873,32.0,0,340580.0,11,9.0,2,0,0,2,1,0.0,0.0,45.0,39,1
41874,46.0,6,45564.0,14,15.0,2,10,0,4,1,0.0,0.0,40.0,39,0
41875,26.0,4,209051.0,15,10.0,4,6,1,4,1,0.0,0.0,25.0,39,1
41876,55.0,4,100821.0,11,9.0,3,9,1,2,0,0.0,0.0,36.0,39,1
41877,28.0,4,86268.0,11,9.0,4,4,3,4,0,0.0,0.0,40.0,39,1
41878,61.0,1,95680.0,7,12.0,2,4,0,1,1,3103.0,0.0,40.0,39,0
41879,35.0,4,327164.0,7,12.0,2,10,2,4,1,0.0,0.0,40.0,39,0
41880,21.0,0,117210.0,15,10.0,4,0,1,4,1,0.0,0.0,40.0,39,1
41881,52.0,2,136175.0,15,10.0,2,11,0,4,1,0.0,0.0,35.0,39,1
41882,21.0,4,232591.0,15,10.0,4,12,3,4,1,0.0,0.0,8.0,39,1
41883,33.0,2,29144.0,8,11.0,2,3,0,4,1,0.0,0.0,40.0,39,1
41884,38.0,5,64875.0,8,11.0,0,5,1,4,1,0.0,0.0,50.0,39,1
41885,44.0,4,184011.0,11,9.0,0,12,4,4,0,0.0,0.0,60.0,39,1
41886,29.0,4,244246.0,9,13.0,4,12,1,4,1,8614.0,0.0,50.0,39,0
41887,39.0,4,357173.0,11,9.0,5,6,4,4,1,0.0,0.0,40.0,39,1
41888,32.0,4,203181.0,11,9.0,2,8,0,4,1,0.0,0.0,60.0,39,1
41889,47.0,4,299508.0,11,9.0,0,13,4,2,0,0.0,0.0,55.0,39,1
41890,28.0,4,198493.0,7,12.0,4,1,2,4,1,0.0,0.0,35.0,39,1
41891,59.0,2,358747.0,15,10.0,2,3,0,4,1,0.0,0.0,55.0,39,0
41892,38.0,4,91039.0,9,13.0,2,12,0,4,1,5178.0,0.0,48.0,39,0
41893,23.0,4,34918.0,9,13.0,4,1,1,4,0,0.0,0.0,15.0,39,1
41894,44.0,4,97159.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,39,0
41895,55.0,1,212600.0,12,14.0,0,4,1,4,1,0.0,0.0,40.0,0,0
41896,65.0,4,90113.0,9,13.0,2,4,0,4,1,0.0,0.0,60.0,39,0
41897,19.0,4,96705.0,15,10.0,4,12,3,4,0,0.0,0.0,14.0,39,1
41898,58.0,4,156873.0,1,7.0,2,11,0,4,1,0.0,0.0,35.0,39,1
41899,49.0,4,136358.0,12,14.0,0,12,4,3,0,0.0,0.0,20.0,29,1
41900,44.0,4,227065.0,9,13.0,2,10,0,4,1,99999.0,0.0,40.0,0,0
41901,44.0,2,193144.0,11,9.0,0,1,4,4,0,0.0,0.0,35.0,39,1
41902,33.0,4,317660.0,15,10.0,2,3,0,4,1,0.0,0.0,40.0,39,0
41903,38.0,6,85492.0,11,9.0,4,1,1,4,0,0.0,0.0,50.0,39,1
41904,37.0,2,203628.0,11,9.0,2,11,0,4,1,0.0,0.0,54.0,39,0
41905,30.0,4,183801.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,1
41906,28.0,4,132686.0,12,14.0,2,12,0,4,1,0.0,0.0,40.0,39,1
41907,27.0,4,50818.0,12,14.0,4,13,1,4,1,0.0,0.0,55.0,39,1
41908,49.0,7,160812.0,9,13.0,2,10,5,4,0,0.0,0.0,40.0,39,0
41909,28.0,4,212286.0,9,13.0,4,4,1,4,1,0.0,0.0,40.0,39,1
41910,61.0,2,77072.0,1,7.0,2,4,0,4,1,0.0,0.0,40.0,39,0
41911,41.0,7,176155.0,8,11.0,2,13,0,4,1,0.0,0.0,40.0,39,1
41912,20.0,7,219211.0,15,10.0,4,14,3,4,1,0.0,0.0,30.0,39,1
41913,40.0,4,356934.0,14,15.0,2,4,0,4,1,0.0,0.0,50.0,39,0
41914,57.0,4,143266.0,9,13.0,2,4,0,4,1,7298.0,0.0,60.0,0,0
41915,36.0,0,194809.0,9,13.0,4,0,3,4,0,0.0,0.0,50.0,39,1
41916,62.0,4,138157.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,1
41917,31.0,4,437825.0,3,2.0,2,5,0,4,1,0.0,0.0,40.0,26,1
41918,31.0,4,165503.0,1,7.0,2,8,5,4,0,0.0,0.0,40.0,0,1
41919,68.0,4,152053.0,11,9.0,6,8,1,4,0,0.0,0.0,48.0,39,1
41920,18.0,4,211273.0,11,9.0,4,12,3,4,0,0.0,0.0,19.0,39,1
41921,30.0,7,576645.0,9,13.0,2,11,0,2,1,0.0,0.0,40.0,39,1
41922,42.0,0,148951.0,9,13.0,0,0,1,4,0,0.0,0.0,12.0,7,1
41923,38.0,4,38145.0,11,9.0,2,12,0,4,1,0.0,0.0,44.0,39,1
41924,19.0,4,66619.0,11,9.0,4,8,3,4,1,0.0,0.0,37.0,39,1
41925,22.0,4,126613.0,15,10.0,4,4,3,4,0,0.0,0.0,40.0,10,1
41926,46.0,7,135854.0,11,9.0,2,8,0,2,1,0.0,0.0,40.0,39,1
41927,57.0,4,132145.0,4,3.0,2,3,0,4,1,0.0,0.0,40.0,39,1
41928,65.0,0,194920.0,11,9.0,2,0,0,4,1,0.0,0.0,10.0,39,1
41929,18.0,4,260387.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,5,1
41930,67.0,4,176388.0,11,9.0,4,4,1,4,0,0.0,0.0,45.0,39,1
41931,28.0,4,77009.0,15,10.0,4,12,2,4,0,0.0,0.0,40.0,39,1
41932,30.0,4,385177.0,9,13.0,2,10,5,4,0,0.0,0.0,24.0,39,0
41933,20.0,4,510643.0,11,9.0,4,14,1,4,1,0.0,0.0,40.0,39,1
41934,32.0,4,100135.0,15,10.0,4,8,3,4,0,0.0,0.0,15.0,39,1
41935,35.0,4,297697.0,15,10.0,2,14,0,1,1,0.0,0.0,40.0,39,1
41936,38.0,4,179481.0,11,9.0,2,4,0,4,1,0.0,0.0,50.0,39,0
41937,23.0,4,134045.0,8,11.0,4,1,4,4,0,0.0,0.0,40.0,39,1
41938,64.0,6,275034.0,15,10.0,2,12,0,4,1,0.0,0.0,35.0,39,1
41939,33.0,4,127651.0,9,13.0,4,12,1,4,1,8614.0,0.0,40.0,39,0
41940,24.0,4,237262.0,15,10.0,4,1,1,4,0,0.0,0.0,35.0,39,1
41941,18.0,0,274445.0,11,9.0,4,0,3,4,1,0.0,1602.0,20.0,39,1
41942,40.0,0,141583.0,9,13.0,4,0,4,2,0,0.0,0.0,35.0,39,1
41943,27.0,0,294642.0,11,9.0,5,0,4,2,0,0.0,0.0,40.0,39,1
41944,51.0,6,181179.0,9,13.0,2,4,5,4,0,0.0,0.0,25.0,39,1
41945,27.0,4,184493.0,11,9.0,5,6,3,4,0,0.0,1594.0,25.0,39,1
41946,48.0,2,125892.0,12,14.0,2,4,0,4,1,0.0,0.0,40.0,39,0
41947,27.0,2,118235.0,15,10.0,2,10,0,3,1,0.0,0.0,40.0,39,1
41948,24.0,4,119329.0,9,13.0,4,12,1,4,0,0.0,0.0,60.0,39,1
41949,31.0,6,189843.0,11,9.0,4,3,1,4,1,0.0,0.0,45.0,39,1
41950,42.0,4,167357.0,15,10.0,0,1,4,4,0,0.0,213.0,40.0,39,1
41951,51.0,4,103803.0,11,9.0,2,7,0,2,1,0.0,0.0,50.0,39,1
41952,41.0,4,145175.0,15,10.0,2,1,0,4,1,3103.0,0.0,40.0,39,0
41953,26.0,4,158846.0,9,13.0,4,6,3,4,1,0.0,0.0,44.0,39,1
41954,69.0,4,203313.0,5,4.0,0,12,1,4,0,0.0,0.0,40.0,39,1
41955,63.0,4,125954.0,5,4.0,2,14,0,4,1,0.0,0.0,44.0,39,0
41956,35.0,4,102178.0,15,10.0,2,12,0,4,1,0.0,0.0,48.0,39,0
41957,35.0,4,139364.0,9,13.0,2,6,0,4,1,0.0,0.0,45.0,39,1
41958,62.0,6,265007.0,11,9.0,2,4,0,4,1,0.0,0.0,60.0,7,1
41959,26.0,4,61996.0,11,9.0,0,1,1,4,0,0.0,0.0,62.0,39,1
41960,63.0,4,209790.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,0
41961,23.0,4,117779.0,2,8.0,4,12,1,4,1,0.0,0.0,45.0,39,1
41962,43.0,5,173326.0,11,9.0,4,10,4,4,0,0.0,0.0,35.0,39,1
41963,44.0,4,318046.0,15,10.0,2,12,0,4,1,0.0,0.0,35.0,39,0
41964,56.0,2,204021.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,39,0
41965,54.0,6,236157.0,12,14.0,2,12,0,4,1,0.0,0.0,40.0,39,0
41966,32.0,4,42900.0,9,13.0,4,4,1,4,1,0.0,0.0,50.0,39,1
41967,42.0,4,144002.0,11,9.0,2,4,0,4,1,0.0,0.0,50.0,39,0
41968,37.0,4,126954.0,11,9.0,2,12,0,4,1,0.0,0.0,40.0,39,0
41969,24.0,4,228649.0,11,9.0,4,14,3,4,1,0.0,0.0,40.0,39,1
41970,42.0,4,126094.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,1
41971,21.0,4,113106.0,11,9.0,4,12,2,4,0,0.0,0.0,19.0,39,1
41972,30.0,4,118941.0,15,10.0,4,4,1,4,0,0.0,0.0,40.0,39,1
41973,43.0,1,205675.0,15,10.0,2,13,0,4,1,0.0,0.0,75.0,39,0
41974,19.0,4,89295.0,15,10.0,4,7,3,4,0,0.0,0.0,35.0,39,1
41975,30.0,4,173858.0,11,9.0,4,3,1,1,1,2597.0,0.0,40.0,0,1
41976,26.0,4,168251.0,11,9.0,4,8,3,2,1,0.0,0.0,40.0,39,1
41977,38.0,7,143059.0,9,13.0,4,4,1,4,0,0.0,0.0,45.0,39,1
41978,74.0,0,41737.0,11,9.0,2,0,0,4,1,0.0,2149.0,30.0,39,1
41979,54.0,4,266598.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,39,0
41980,20.0,4,181796.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,39,1
41981,22.0,7,214731.0,15,10.0,4,1,1,4,0,0.0,0.0,15.0,39,1
41982,40.0,4,219869.0,11,9.0,2,5,0,4,1,99999.0,0.0,75.0,39,0
41983,23.0,4,211968.0,15,10.0,4,8,3,4,0,0.0,0.0,20.0,39,1
41984,22.0,4,38707.0,15,10.0,4,8,3,4,1,0.0,0.0,20.0,39,1
41985,18.0,6,58700.0,6,5.0,4,5,2,3,0,0.0,0.0,40.0,26,1
41986,24.0,4,160261.0,12,14.0,4,10,1,1,1,0.0,0.0,20.0,10,1
41987,30.0,4,160594.0,9,13.0,4,4,1,4,1,0.0,0.0,50.0,39,1
41988,38.0,4,152307.0,9,13.0,4,10,1,4,1,0.0,0.0,41.0,39,0
41989,27.0,4,100079.0,11,9.0,4,8,1,1,1,0.0,0.0,60.0,3,1
41990,21.0,4,279472.0,15,10.0,4,12,1,4,0,0.0,0.0,55.0,39,1
41991,43.0,4,149102.0,9,13.0,2,1,0,4,1,0.0,0.0,40.0,39,0
41992,26.0,4,177625.0,11,9.0,4,13,1,4,1,0.0,0.0,40.0,39,1
41993,38.0,1,178678.0,0,6.0,0,1,4,4,0,0.0,1380.0,50.0,39,1
41994,58.0,6,21383.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,39,1
41995,17.0,4,86019.0,1,7.0,4,12,1,4,0,0.0,0.0,36.0,39,1
41996,63.0,4,181153.0,11,9.0,2,12,0,4,1,0.0,0.0,50.0,0,0
41997,36.0,1,223749.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,39,0
41998,21.0,0,33087.0,15,10.0,4,0,3,4,1,0.0,0.0,50.0,39,1
41999,21.0,4,253190.0,15,10.0,4,6,1,4,1,0.0,0.0,48.0,39,1
42000,51.0,4,165278.0,8,11.0,0,12,1,4,1,0.0,0.0,46.0,39,0
42001,51.0,4,279452.0,4,3.0,2,5,0,4,1,0.0,0.0,70.0,26,1
42002,43.0,4,290660.0,7,12.0,2,10,0,4,1,0.0,0.0,30.0,39,1
42003,47.0,4,274883.0,11,9.0,2,14,0,4,1,0.0,0.0,65.0,39,0
42004,68.0,6,35468.0,12,14.0,2,10,0,4,1,0.0,0.0,24.0,39,1
42005,18.0,4,195318.0,1,7.0,4,6,3,4,1,0.0,0.0,23.0,39,1
42006,34.0,4,256362.0,11,9.0,2,1,0,4,1,0.0,0.0,40.0,22,0
42007,49.0,4,148169.0,11,9.0,2,12,0,4,1,5013.0,0.0,40.0,39,1
42008,65.0,6,538099.0,9,13.0,2,5,0,4,1,0.0,0.0,30.0,39,1
42009,19.0,4,186682.0,11,9.0,4,8,4,2,1,0.0,0.0,40.0,39,1
42010,59.0,6,156797.0,11,9.0,6,4,1,4,0,13550.0,0.0,60.0,39,0
42011,29.0,4,162257.0,9,13.0,2,1,0,4,1,0.0,0.0,40.0,39,1
42012,33.0,4,208881.0,7,12.0,2,7,0,4,1,7298.0,0.0,60.0,39,0
42013,39.0,4,159168.0,8,11.0,6,4,4,4,0,0.0,3004.0,40.0,39,0
42014,64.0,4,172740.0,15,10.0,2,12,0,4,1,0.0,0.0,12.0,39,1
42015,48.0,1,186256.0,11,9.0,0,5,2,4,1,0.0,0.0,40.0,39,1
42016,37.0,1,110861.0,15,10.0,2,4,0,4,1,0.0,0.0,40.0,39,1
42017,26.0,4,128699.0,11,9.0,3,1,4,4,0,0.0,0.0,40.0,7,1
42018,31.0,4,271933.0,15,10.0,2,7,5,4,0,0.0,0.0,40.0,39,1
42019,30.0,4,102320.0,8,11.0,5,13,3,4,0,0.0,0.0,40.0,39,1
42020,54.0,5,117674.0,9,13.0,2,12,0,4,1,0.0,0.0,40.0,39,0
42021,62.0,4,190273.0,11,9.0,4,11,1,4,1,0.0,0.0,40.0,39,1
42022,59.0,4,217747.0,11,9.0,2,14,0,2,1,0.0,0.0,40.0,39,0
42023,44.0,4,99830.0,15,10.0,2,3,0,4,1,0.0,0.0,65.0,39,1
42024,40.0,4,343068.0,12,14.0,4,10,1,4,0,0.0,0.0,55.0,39,1
42025,32.0,7,204052.0,9,13.0,2,10,0,4,1,0.0,0.0,45.0,39,0
42026,28.0,4,267912.0,11,9.0,4,3,4,4,1,0.0,0.0,40.0,26,1
42027,31.0,4,207537.0,15,10.0,5,12,1,4,1,2174.0,0.0,52.0,39,1
42028,38.0,4,256864.0,11,9.0,2,14,0,4,1,0.0,0.0,50.0,39,0
42029,39.0,6,306678.0,11,9.0,2,4,0,4,1,0.0,0.0,40.0,39,0
42030,47.0,4,101204.0,15,10.0,2,13,0,2,1,4064.0,0.0,40.0,39,1
42031,43.0,4,77373.0,9,13.0,2,4,0,4,1,0.0,0.0,47.0,39,0
42032,27.0,4,371103.0,9,13.0,4,1,1,2,0,0.0,0.0,40.0,39,1
42033,46.0,4,316271.0,4,3.0,2,3,0,4,1,0.0,0.0,55.0,39,1
42034,56.0,6,51916.0,11,9.0,0,4,1,4,1,0.0,0.0,50.0,39,0
42035,34.0,4,159008.0,8,11.0,2,10,5,4,0,0.0,0.0,36.0,39,0
42036,27.0,4,153475.0,7,12.0,0,4,1,4,0,0.0,0.0,45.0,39,1
42037,19.0,4,118549.0,11,9.0,4,1,3,4,0,0.0,0.0,15.0,39,1
42038,58.0,4,315081.0,7,12.0,2,12,0,4,1,0.0,0.0,42.0,39,0
42039,20.0,4,122622.0,15,10.0,4,5,1,4,0,0.0,0.0,40.0,39,1
42040,23.0,4,81786.0,15,10.0,4,1,4,2,0,0.0,0.0,40.0,39,1
42041,31.0,4,194752.0,11,9.0,4,4,4,2,0,0.0,0.0,45.0,39,1
42042,48.0,4,208662.0,11,9.0,0,1,1,2,0,0.0,0.0,37.0,39,1
42043,28.0,5,173944.0,9,13.0,2,6,0,4,1,15024.0,0.0,65.0,39,0
42044,34.0,7,49325.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,39,0
42045,38.0,4,425502.0,6,5.0,2,3,0,4,1,0.0,0.0,40.0,39,0
42046,25.0,2,55360.0,11,9.0,4,3,3,2,1,0.0,0.0,40.0,39,1
42047,23.0,4,432480.0,9,13.0,4,4,1,4,1,0.0,0.0,60.0,39,1
42048,48.0,4,155781.0,9,13.0,0,10,1,4,1,0.0,2231.0,30.0,39,0
42049,37.0,2,216473.0,11,9.0,2,11,0,4,1,0.0,0.0,48.0,39,0
42050,36.0,4,185366.0,15,10.0,0,12,1,4,1,0.0,0.0,40.0,39,1
42051,39.0,4,247515.0,11,9.0,2,8,0,4,1,0.0,0.0,45.0,33,1
42052,70.0,4,210673.0,0,6.0,6,1,2,4,1,0.0,0.0,20.0,39,1
42053,32.0,4,107435.0,11,9.0,0,7,1,4,0,0.0,0.0,40.0,39,1
42054,26.0,0,217300.0,15,10.0,4,0,1,4,0,0.0,0.0,36.0,39,1
42055,20.0,0,39803.0,15,10.0,4,0,3,4,1,0.0,0.0,40.0,39,1
42056,42.0,4,482211.0,11,9.0,4,3,2,4,1,0.0,0.0,40.0,39,1
42057,47.0,1,169549.0,9,13.0,2,10,0,4,1,7298.0,0.0,60.0,0,0
42058,23.0,4,353542.0,9,13.0,4,10,1,4,0,0.0,0.0,8.0,39,1
42059,40.0,4,114200.0,11,9.0,3,4,1,4,1,0.0,0.0,40.0,39,1
42060,33.0,6,245173.0,7,12.0,2,10,0,4,1,0.0,0.0,40.0,39,1
42061,29.0,4,212895.0,7,12.0,4,3,1,4,1,0.0,0.0,35.0,39,1
42062,49.0,0,95636.0,0,6.0,0,0,1,4,1,0.0,0.0,40.0,39,1
42063,23.0,6,271486.0,11,9.0,4,3,4,4,1,0.0,0.0,40.0,39,1
42064,37.0,4,258836.0,15,10.0,4,8,4,2,0,0.0,0.0,40.0,39,1
42065,56.0,4,288530.0,11,9.0,2,1,5,4,0,0.0,0.0,37.0,39,0
42066,64.0,4,47589.0,15,10.0,2,4,0,4,1,15024.0,0.0,50.0,39,0
42067,31.0,4,295099.0,15,10.0,0,13,3,2,0,0.0,0.0,40.0,39,1
42068,38.0,4,275338.0,15,10.0,4,12,3,4,0,0.0,0.0,45.0,39,1
42069,52.0,6,168553.0,5,4.0,2,14,0,4,1,0.0,0.0,40.0,39,1
42070,23.0,4,142766.0,9,13.0,4,13,1,4,1,0.0,0.0,18.0,39,1
42071,31.0,4,72887.0,9,13.0,2,10,0,1,1,0.0,0.0,47.0,39,0
42072,35.0,4,102946.0,15,10.0,4,12,1,1,0,0.0,1669.0,45.0,39,1
42073,66.0,6,244749.0,4,3.0,2,14,0,4,1,0.0,0.0,50.0,5,1
42074,36.0,4,166115.0,15,10.0,2,5,0,4,1,0.0,0.0,56.0,39,1
42075,26.0,4,213383.0,11,9.0,4,6,1,4,1,0.0,0.0,40.0,39,1
42076,45.0,5,107231.0,11,9.0,2,12,0,4,1,0.0,0.0,55.0,39,1
42077,17.0,0,130969.0,6,5.0,4,0,3,2,1,0.0,0.0,20.0,39,1
42078,27.0,4,221977.0,3,2.0,3,9,1,4,0,0.0,0.0,40.0,26,1
42079,41.0,4,43467.0,9,13.0,0,8,1,4,0,0.0,0.0,99.0,39,1
42080,52.0,4,357596.0,15,10.0,2,12,0,4,1,0.0,0.0,48.0,39,0
42081,48.0,4,146497.0,9,13.0,2,1,5,4,0,0.0,0.0,50.0,39,0
42082,33.0,4,317809.0,9,13.0,2,10,0,4,1,0.0,0.0,40.0,39,0
42083,22.0,4,190290.0,9,13.0,4,8,3,4,1,0.0,0.0,10.0,39,1
42084,59.0,4,194573.0,2,8.0,2,7,0,2,1,0.0,0.0,40.0,39,0
42085,72.0,0,144461.0,7,12.0,2,0,0,4,1,0.0,0.0,16.0,39,0
42086,52.0,2,240638.0,12,14.0,2,4,0,4,1,0.0,0.0,50.0,39,0
42087,18.0,4,52776.0,11,9.0,4,12,3,4,0,0.0,0.0,25.0,39,1
42088,40.0,4,50524.0,2,8.0,0,3,1,4,1,0.0,0.0,40.0,39,1
42089,54.0,4,324023.0,11,9.0,4,8,3,2,0,0.0,0.0,40.0,39,1
42090,17.0,4,110916.0,1,7.0,4,12,3,4,0,0.0,0.0,10.0,39,1
42091,23.0,4,203924.0,11,9.0,4,12,1,4,1,0.0,0.0,70.0,39,1
42092,53.0,4,214868.0,8,11.0,4,1,2,2,0,0.0,2001.0,40.0,39,1
42093,27.0,4,275466.0,0,6.0,4,6,3,2,1,0.0,0.0,40.0,39,1
42094,27.0,2,198708.0,12,14.0,2,10,0,4,1,0.0,0.0,37.0,39,1
42095,23.0,4,179241.0,8,11.0,4,1,3,4,0,0.0,0.0,40.0,39,1
42096,32.0,4,154981.0,11,9.0,4,14,1,4,1,0.0,0.0,65.0,39,1
42097,29.0,4,178811.0,8,11.0,4,6,1,4,1,0.0,0.0,40.0,39,1
42098,26.0,4,130018.0,11,9.0,4,3,4,4,1,0.0,0.0,40.0,39,1
42099,47.0,1,87504.0,9,13.0,0,13,4,4,0,0.0,0.0,50.0,39,1
42100,29.0,4,377414.0,7,12.0,0,13,1,4,0,0.0,0.0,40.0,39,1
42101,51.0,4,177927.0,10,16.0,2,10,0,4,1,0.0,0.0,60.0,39,0
42102,60.0,4,137490.0,4,3.0,5,6,1,2,1,0.0,0.0,40.0,39,1
42103,25.0,4,262617.0,9,13.0,2,1,0,4,1,0.0,0.0,55.0,39,0
42104,50.0,4,30682.0,5,4.0,4,7,1,4,1,0.0,0.0,50.0,39,1
42105,60.0,4,119684.0,15,10.0,2,7,0,4,1,3103.0,0.0,40.0,39,0
